Source Name,Office,Office Code,Raw Maker,Maker,Fuel Type,Jan,Feb,Mar,Apr,May,Jun,Total,Calculated Total,Total Variance,Total Check
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,HONDA MOTORCYCLE,Petrol,2,1,0,0,0,0,3,3,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol,189,125,112,23,2,1,452,452,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,ISUZU MOTORS INDIA PVT LTD,ISUZU,Petrol,0,0,8,0,0,0,8,8,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Petrol,2,1,2,0,0,0,5,5,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,KIA INDIA PRIVATE LIMITED,KIA,Petrol,100,35,9,4,0,0,148,148,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,KIA MOTORS CORPN,KIA,Petrol,0,0,1,0,0,0,1,1,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,KINETIC MOTOR COMPANY LIMITED,KINETIC,Petrol,4,173,0,98,0,0,275,275,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Petrol,78,28,47,27,39,8,227,227,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Petrol,424,197,87,31,1,0,740,740,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Petrol,1,2,0,0,0,0,3,3,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,NISSAN MOTOR INDIA PVT LTD,NISSAN,Petrol,0,4,12,3,14,7,40,40,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,OTHERS,OTHERS,Petrol,1,14,261,0,0,0,276,276,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,RENAULT NISSAN AUTOMOTIVE INDIA PRIVATE LIMITED,RENAULT NISSAN,Petrol,26,10,0,1,0,0,37,37,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,SHREE SHYAM AGROTECH,SHREE SHYAM AGROTECH,Petrol,16,2,1,0,0,0,19,19,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA VOLKSWAGEN,Petrol,67,11,4,3,3,1,89,89,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol,285,144,196,51,1,1,678,678,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol,85,50,38,5,1,1,180,180,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,VOLKSWAGEN AG,VOLKSWAGEN,Petrol,0,0,0,0,1,0,1,1,0,OK
RTA NAGARKURNOOL - TG31( 27-FEB-2026 ).xlsx,RTA NAGARKURNOOL,TG31,HONDA CARS INDIA LTD,HONDA CARS,Petrol,1,1,0,0,0,0,2,2,0,OK
RTA NAGARKURNOOL - TG31( 27-FEB-2026 ).xlsx,RTA NAGARKURNOOL,TG31,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol,12,7,4,3,0,0,26,26,0,OK
RTA NAGARKURNOOL - TG31( 27-FEB-2026 ).xlsx,RTA NAGARKURNOOL,TG31,KIA INDIA PRIVATE LIMITED,KIA,Petrol,2,1,1,0,0,0,4,4,0,OK
RTA NAGARKURNOOL - TG31( 27-FEB-2026 ).xlsx,RTA NAGARKURNOOL,TG31,KINETIC MOTOR COMPANY LIMITED,KINETIC,Petrol,0,9,0,3,0,0,12,12,0,OK
RTA NAGARKURNOOL - TG31( 27-FEB-2026 ).xlsx,RTA NAGARKURNOOL,TG31,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Petrol,1,2,3,1,2,4,13,13,0,OK
RTA NAGARKURNOOL - TG31( 27-FEB-2026 ).xlsx,RTA NAGARKURNOOL,TG31,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Petrol,56,19,10,8,0,0,93,93,0,OK
RTA NAGARKURNOOL - TG31( 27-FEB-2026 ).xlsx,RTA NAGARKURNOOL,TG31,NISSAN MOTOR INDIA PVT LTD,NISSAN,Petrol,0,0,0,0,1,0,1,1,0,OK
RTA NAGARKURNOOL - TG31( 27-FEB-2026 ).xlsx,RTA NAGARKURNOOL,TG31,OTHERS,OTHERS,Petrol,0,1,16,0,0,0,17,17,0,OK
RTA NAGARKURNOOL - TG31( 27-FEB-2026 ).xlsx,RTA NAGARKURNOOL,TG31,SHREE SHYAM AGROTECH,SHREE SHYAM AGROTECH,Petrol,1,0,0,0,0,0,1,1,0,OK
RTA NAGARKURNOOL - TG31( 27-FEB-2026 ).xlsx,RTA NAGARKURNOOL,TG31,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA VOLKSWAGEN,Petrol,0,0,1,0,0,0,1,1,0,OK
RTA NAGARKURNOOL - TG31( 27-FEB-2026 ).xlsx,RTA NAGARKURNOOL,TG31,TATA MOTORS LTD,TATA MOTORS,Petrol,0,1,0,0,0,0,1,1,0,OK
RTA NAGARKURNOOL - TG31( 27-FEB-2026 ).xlsx,RTA NAGARKURNOOL,TG31,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol,18,13,11,6,0,0,48,48,0,OK
RTA NAGARKURNOOL - TG31( 27-FEB-2026 ).xlsx,RTA NAGARKURNOOL,TG31,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol,1,2,0,0,0,0,3,3,0,OK
RTA NALGONDA - TG5( 26-FEB-2026 ).xlsx,RTA NALGONDA,TG5,FORCE MOTORS LIMITED,FORCE MOTORS,Petrol,1,0,1,1,0,0,3,3,0,OK
RTA NALGONDA - TG5( 26-FEB-2026 ).xlsx,RTA NALGONDA,TG5,HONDA CARS INDIA LTD,HONDA CARS,Petrol,3,2,1,1,5,0,12,12,0,OK
RTA NALGONDA - TG5( 26-FEB-2026 ).xlsx,RTA NALGONDA,TG5,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol,36,29,19,11,34,10,139,139,0,OK
RTA NALGONDA - TG5( 26-FEB-2026 ).xlsx,RTA NALGONDA,TG5,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Petrol,0,0,0,1,0,0,1,1,0,OK
RTA NALGONDA - TG5( 26-FEB-2026 ).xlsx,RTA NALGONDA,TG5,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Petrol,2,0,2,0,0,0,4,4,0,OK
RTA NALGONDA - TG5( 26-FEB-2026 ).xlsx,RTA NALGONDA,TG5,KIA INDIA PRIVATE LIMITED,KIA,Petrol,21,8,2,3,12,4,50,50,0,OK
RTA NALGONDA - TG5( 26-FEB-2026 ).xlsx,RTA NALGONDA,TG5,KINETIC MOTOR COMPANY LIMITED,KINETIC,Petrol,0,27,1,25,0,0,53,53,0,OK
RTA NALGONDA - TG5( 26-FEB-2026 ).xlsx,RTA NALGONDA,TG5,MAHINDRA ELECTRIC AUTOMOBILE LTD,MAHINDRA ELECTRIC,Petrol,0,0,0,1,5,2,8,8,0,OK
RTA NALGONDA - TG5( 26-FEB-2026 ).xlsx,RTA NALGONDA,TG5,MAHINDRA ELECTRIC MOBILITY LIMITED,MAHINDRA ELECTRIC,Petrol,2,0,1,0,0,0,3,3,0,OK
RTA NALGONDA - TG5( 26-FEB-2026 ).xlsx,RTA NALGONDA,TG5,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Petrol,29,10,15,10,32,5,101,101,0,OK
RTA NALGONDA - TG5( 26-FEB-2026 ).xlsx,RTA NALGONDA,TG5,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Petrol,109,64,58,60,71,25,387,387,0,OK
RTA NALGONDA - TG5( 26-FEB-2026 ).xlsx,RTA NALGONDA,TG5,NISSAN MOTOR INDIA PVT LTD,NISSAN,Petrol,0,2,4,3,6,0,15,15,0,OK
RTA NALGONDA - TG5( 26-FEB-2026 ).xlsx,RTA NALGONDA,TG5,OTHERS,OTHERS,Petrol,1,7,37,0,0,0,45,45,0,OK
RTA NALGONDA - TG5( 26-FEB-2026 ).xlsx,RTA NALGONDA,TG5,RENAULT NISSAN AUTOMOTIVE INDIA PRIVATE LIMITED,RENAULT NISSAN,Petrol,6,2,0,0,0,0,8,8,0,OK
RTA NALGONDA - TG5( 26-FEB-2026 ).xlsx,RTA NALGONDA,TG5,SHREE SHYAM AGROTECH,SHREE SHYAM AGROTECH,Petrol,1,0,0,0,0,0,1,1,0,OK
RTA NALGONDA - TG5( 26-FEB-2026 ).xlsx,RTA NALGONDA,TG5,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA VOLKSWAGEN,Petrol,1,0,1,0,4,0,6,6,0,OK
RTA NALGONDA - TG5( 26-FEB-2026 ).xlsx,RTA NALGONDA,TG5,STELLANTIS AUTOMOBILES INDIA PVT LTD,STELLANTIS,Petrol,0,0,0,0,1,0,1,1,0,OK
RTA NALGONDA - TG5( 26-FEB-2026 ).xlsx,RTA NALGONDA,TG5,TATA MOTORS LTD,TATA MOTORS,Petrol,1,0,3,1,0,0,5,5,0,OK
RTA NALGONDA - TG5( 26-FEB-2026 ).xlsx,RTA NALGONDA,TG5,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol,59,17,27,19,20,11,153,153,0,OK
RTA NALGONDA - TG5( 26-FEB-2026 ).xlsx,RTA NALGONDA,TG5,TATA PASSENGER ELECTRIC MOBILITY LTD,TATA PASSENGER ELECTRIC MOBILITY,Petrol,11,3,1,1,5,3,24,24,0,OK
RTA NALGONDA - TG5( 26-FEB-2026 ).xlsx,RTA NALGONDA,TG5,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol,11,11,6,6,8,3,45,45,0,OK
RTA NIRMAL - TG18( 26-FEB-2026 ).xlsx,RTA NIRMAL,TG18,HONDA CARS INDIA LTD,HONDA CARS,Petrol,2,1,1,1,2,1,8,8,0,OK
RTA NIRMAL - TG18( 26-FEB-2026 ).xlsx,RTA NIRMAL,TG18,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol,19,6,7,6,0,0,38,38,0,OK
RTA NIRMAL - TG18( 26-FEB-2026 ).xlsx,RTA NIRMAL,TG18,KIA INDIA PRIVATE LIMITED,KIA,Petrol,2,2,0,0,0,0,4,4,0,OK
RTA NIRMAL - TG18( 26-FEB-2026 ).xlsx,RTA NIRMAL,TG18,KINETIC MOTOR COMPANY LIMITED,KINETIC,Petrol,0,7,0,5,0,0,12,12,0,OK
RTA NIRMAL - TG18( 26-FEB-2026 ).xlsx,RTA NIRMAL,TG18,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Petrol,6,2,8,1,1,2,20,20,0,OK
RTA NIRMAL - TG18( 26-FEB-2026 ).xlsx,RTA NIRMAL,TG18,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Petrol,32,29,11,4,0,0,76,76,0,OK
RTA NIRMAL - TG18( 26-FEB-2026 ).xlsx,RTA NIRMAL,TG18,NISSAN MOTOR INDIA PVT LTD,NISSAN,Petrol,0,0,0,1,3,0,4,4,0,OK
RTA NIRMAL - TG18( 26-FEB-2026 ).xlsx,RTA NIRMAL,TG18,OTHERS,OTHERS,Petrol,0,5,20,0,0,0,25,25,0,OK
RTA NIRMAL - TG18( 26-FEB-2026 ).xlsx,RTA NIRMAL,TG18,SHREE SHYAM AGROTECH,SHREE SHYAM AGROTECH,Petrol,2,0,0,0,0,0,2,2,0,OK
RTA NIRMAL - TG18( 26-FEB-2026 ).xlsx,RTA NIRMAL,TG18,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA VOLKSWAGEN,Petrol,3,2,0,0,0,0,5,5,0,OK
RTA NIRMAL - TG18( 26-FEB-2026 ).xlsx,RTA NIRMAL,TG18,TATA MOTORS LTD,TATA MOTORS,Petrol,0,1,0,1,0,0,2,2,0,OK
RTA NIRMAL - TG18( 26-FEB-2026 ).xlsx,RTA NIRMAL,TG18,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol,16,10,10,3,0,0,39,39,0,OK
RTA NIRMAL - TG18( 26-FEB-2026 ).xlsx,RTA NIRMAL,TG18,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol,4,0,2,1,0,0,7,7,0,OK
RTA NIZAMABAD - TG16( 26-FEB-2026 ).xlsx,RTA NIZAMABAD,TG16,HONDA CARS INDIA LTD,HONDA CARS,Petrol,2,2,3,2,4,1,14,14,0,OK
RTA NIZAMABAD - TG16( 26-FEB-2026 ).xlsx,RTA NIZAMABAD,TG16,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol,23,13,13,3,0,0,52,52,0,OK
RTA NIZAMABAD - TG16( 26-FEB-2026 ).xlsx,RTA NIZAMABAD,TG16,KIA INDIA PRIVATE LIMITED,KIA,Petrol,15,2,2,0,0,0,19,19,0,OK
RTA NIZAMABAD - TG16( 26-FEB-2026 ).xlsx,RTA NIZAMABAD,TG16,KINETIC MOTOR COMPANY LIMITED,KINETIC,Petrol,0,43,0,9,0,0,52,52,0,OK
RTA NIZAMABAD - TG16( 26-FEB-2026 ).xlsx,RTA NIZAMABAD,TG16,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Petrol,3,1,3,1,2,1,11,11,0,OK
RTA NIZAMABAD - TG16( 26-FEB-2026 ).xlsx,RTA NIZAMABAD,TG16,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Petrol,75,41,20,4,0,0,140,140,0,OK
RTA NIZAMABAD - TG16( 26-FEB-2026 ).xlsx,RTA NIZAMABAD,TG16,NISSAN MOTOR INDIA PVT LTD,NISSAN,Petrol,0,0,2,0,0,1,3,3,0,OK
RTA NIZAMABAD - TG16( 26-FEB-2026 ).xlsx,RTA NIZAMABAD,TG16,OTHERS,OTHERS,Petrol,1,2,41,0,0,0,44,44,0,OK
RTA NIZAMABAD - TG16( 26-FEB-2026 ).xlsx,RTA NIZAMABAD,TG16,RENAULT NISSAN AUTOMOTIVE INDIA PRIVATE LIMITED,RENAULT NISSAN,Petrol,1,0,0,0,0,0,1,1,0,OK
RTA NIZAMABAD - TG16( 26-FEB-2026 ).xlsx,RTA NIZAMABAD,TG16,SHREE SHYAM AGROTECH,SHREE SHYAM AGROTECH,Petrol,1,1,1,0,0,0,3,3,0,OK
RTA NIZAMABAD - TG16( 26-FEB-2026 ).xlsx,RTA NIZAMABAD,TG16,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA VOLKSWAGEN,Petrol,4,1,0,0,0,0,5,5,0,OK
RTA NIZAMABAD - TG16( 26-FEB-2026 ).xlsx,RTA NIZAMABAD,TG16,TATA MOTORS LTD,TATA MOTORS,Petrol,0,1,0,0,0,0,1,1,0,OK
RTA NIZAMABAD - TG16( 26-FEB-2026 ).xlsx,RTA NIZAMABAD,TG16,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol,33,33,22,2,0,0,90,90,0,OK
RTA NIZAMABAD - TG16( 26-FEB-2026 ).xlsx,RTA NIZAMABAD,TG16,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol,5,9,3,0,0,0,17,17,0,OK
RTA PEDDAPALLI - TG22( 27-FEB-2026 ).xlsx,RTA PEDDAPALLI,TG22,HONDA CARS INDIA LTD,HONDA CARS,Petrol,0,0,1,0,1,0,2,2,0,OK
RTA PEDDAPALLI - TG22( 27-FEB-2026 ).xlsx,RTA PEDDAPALLI,TG22,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,HONDA MOTORCYCLE,Petrol,0,1,0,0,0,0,1,1,0,OK
RTA PEDDAPALLI - TG22( 27-FEB-2026 ).xlsx,RTA PEDDAPALLI,TG22,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol,6,4,4,1,0,0,15,15,0,OK
RTA PEDDAPALLI - TG22( 27-FEB-2026 ).xlsx,RTA PEDDAPALLI,TG22,KIA INDIA PRIVATE LIMITED,KIA,Petrol,2,1,0,0,0,0,3,3,0,OK
RTA PEDDAPALLI - TG22( 27-FEB-2026 ).xlsx,RTA PEDDAPALLI,TG22,KINETIC MOTOR COMPANY LIMITED,KINETIC,Petrol,0,10,0,5,0,0,15,15,0,OK
RTA PEDDAPALLI - TG22( 27-FEB-2026 ).xlsx,RTA PEDDAPALLI,TG22,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Petrol,4,1,2,0,7,1,15,15,0,OK
RTA PEDDAPALLI - TG22( 27-FEB-2026 ).xlsx,RTA PEDDAPALLI,TG22,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Petrol,33,22,5,1,0,0,61,61,0,OK
RTA PEDDAPALLI - TG22( 27-FEB-2026 ).xlsx,RTA PEDDAPALLI,TG22,NISSAN MOTOR INDIA PVT LTD,NISSAN,Petrol,0,0,1,0,0,0,1,1,0,OK
RTA PEDDAPALLI - TG22( 27-FEB-2026 ).xlsx,RTA PEDDAPALLI,TG22,OTHERS,OTHERS,Petrol,1,2,13,0,0,0,16,16,0,OK
RTA PEDDAPALLI - TG22( 27-FEB-2026 ).xlsx,RTA PEDDAPALLI,TG22,RENAULT NISSAN AUTOMOTIVE INDIA PRIVATE LIMITED,RENAULT NISSAN,Petrol,2,0,0,0,0,0,2,2,0,OK
RTA PEDDAPALLI - TG22( 27-FEB-2026 ).xlsx,RTA PEDDAPALLI,TG22,SHREE SHYAM AGROTECH,SHREE SHYAM AGROTECH,Petrol,1,0,0,0,0,0,1,1,0,OK
RTA PEDDAPALLI - TG22( 27-FEB-2026 ).xlsx,RTA PEDDAPALLI,TG22,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA VOLKSWAGEN,Petrol,4,2,0,0,1,0,7,7,0,OK
RTA PEDDAPALLI - TG22( 27-FEB-2026 ).xlsx,RTA PEDDAPALLI,TG22,TATA MOTORS LTD,TATA MOTORS,Petrol,1,0,0,0,0,0,1,1,0,OK
RTA PEDDAPALLI - TG22( 27-FEB-2026 ).xlsx,RTA PEDDAPALLI,TG22,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol,13,9,10,1,0,0,33,33,0,OK
RTA PEDDAPALLI - TG22( 27-FEB-2026 ).xlsx,RTA PEDDAPALLI,TG22,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol,3,4,2,0,0,0,9,9,0,OK
RTA RAJANNA - TG23( 27-FEB-2026 ).xlsx,RTA RAJANNA,TG23,HONDA CARS INDIA LTD,HONDA CARS,Petrol,0,0,2,1,2,0,5,5,0,OK
RTA RAJANNA - TG23( 27-FEB-2026 ).xlsx,RTA RAJANNA,TG23,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol,2,2,7,2,0,0,13,13,0,OK
RTA RAJANNA - TG23( 27-FEB-2026 ).xlsx,RTA RAJANNA,TG23,KIA INDIA PRIVATE LIMITED,KIA,Petrol,2,2,1,0,0,0,5,5,0,OK
RTA RAJANNA - TG23( 27-FEB-2026 ).xlsx,RTA RAJANNA,TG23,KINETIC MOTOR COMPANY LIMITED,KINETIC,Petrol,0,13,0,5,0,0,18,18,0,OK
RTA RAJANNA - TG23( 27-FEB-2026 ).xlsx,RTA RAJANNA,TG23,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Petrol,4,2,0,4,4,3,17,17,0,OK
RTA RAJANNA - TG23( 27-FEB-2026 ).xlsx,RTA RAJANNA,TG23,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Petrol,31,22,8,2,0,0,63,63,0,OK
RTA RAJANNA - TG23( 27-FEB-2026 ).xlsx,RTA RAJANNA,TG23,NISSAN MOTOR INDIA PVT LTD,NISSAN,Petrol,0,0,1,0,0,0,1,1,0,OK
RTA RAJANNA - TG23( 27-FEB-2026 ).xlsx,RTA RAJANNA,TG23,OTHERS,OTHERS,Petrol,0,1,15,0,0,0,16,16,0,OK
RTA RAJANNA - TG23( 27-FEB-2026 ).xlsx,RTA RAJANNA,TG23,SHREE SHYAM AGROTECH,SHREE SHYAM AGROTECH,Petrol,1,0,1,0,0,0,2,2,0,OK
RTA RAJANNA - TG23( 27-FEB-2026 ).xlsx,RTA RAJANNA,TG23,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA VOLKSWAGEN,Petrol,1,2,1,0,0,0,4,4,0,OK
RTA RAJANNA - TG23( 27-FEB-2026 ).xlsx,RTA RAJANNA,TG23,TATA MOTORS LTD,TATA MOTORS,Petrol,1,0,0,0,0,0,1,1,0,OK
RTA RAJANNA - TG23( 27-FEB-2026 ).xlsx,RTA RAJANNA,TG23,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol,14,20,17,4,0,0,55,55,0,OK
RTA RAJANNA - TG23( 27-FEB-2026 ).xlsx,RTA RAJANNA,TG23,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol,5,4,1,2,0,0,12,12,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,AUDI AG,AUDI,Petrol,8,1,5,0,0,0,14,14,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,BMW INDIA PVT LTD,BMW,Petrol,15,27,16,5,0,1,64,64,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,HONDA CARS INDIA LTD,HONDA CARS,Petrol,60,50,69,13,123,22,337,337,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,HONDA MOTORCYCLE,Petrol,6,1,0,0,0,0,7,7,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol,388,220,232,37,2,1,880,880,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,ISUZU MOTORS INDIA PVT LTD,ISUZU,Petrol,0,0,14,0,0,0,14,14,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Petrol,0,0,2,0,2,0,4,4,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,JAGUAR LAND ROVER LIMITED UK,JAGUAR LAND ROVER,Petrol,0,3,0,0,0,0,3,3,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Petrol,5,0,1,0,3,1,10,10,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,KIA INDIA PRIVATE LIMITED,KIA,Petrol,152,49,12,3,0,0,216,216,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,KINETIC MOTOR COMPANY LIMITED,KINETIC,Petrol,8,293,0,147,0,0,448,448,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,LEXUS MOTORS LTD,LEXUS,Petrol,0,0,4,0,0,0,4,4,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Petrol,139,41,81,39,79,8,387,387,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Petrol,517,236,120,62,0,0,935,935,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Petrol,13,7,1,0,0,0,21,21,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,NISSAN MOTOR INDIA PVT LTD,NISSAN,Petrol,0,13,22,5,46,5,91,91,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,OTHERS,OTHERS,Petrol,0,33,598,0,0,0,631,631,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,PORSCHE AG GERMANY,PORSCHE,Petrol,1,1,4,1,0,0,7,7,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,RENAULT INDIA PVT LTD,RENAULT,Petrol,0,0,0,0,1,0,1,1,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,RENAULT NISSAN AUTOMOTIVE INDIA PRIVATE LIMITED,RENAULT NISSAN,Petrol,56,15,3,0,0,0,74,74,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,SHREE SHYAM AGROTECH,SHREE SHYAM AGROTECH,Petrol,15,5,1,0,0,0,21,21,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA VOLKSWAGEN,Petrol,186,64,13,4,11,2,280,280,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,TATA MOTORS LTD,TATA MOTORS,Petrol,0,0,1,0,0,0,1,1,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol,318,149,254,92,1,0,814,814,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol,153,70,100,24,0,0,347,347,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,VOLVO,VOLVO,Petrol,2,0,0,0,0,0,2,2,0,OK
